1.375000000000000000e+00 6.322273915433270972e-14 5.622032660358785655e-15 1.323619473398182019e-11 3.477887236447457460e-13
1.425000000000000044e+00 5.789554491716317922e-14 5.863264097513632498e-15 1.166991921777492750e-11 3.127297547782414012e-13
1.475000000000000089e+00 5.437088558540070057e-14 4.918440968657149818e-15 1.021331689412118354e-11 2.911462420261369019e-13
1.524999999999999911e+00 5.106735507103015935e-14 4.362268488550142345e-15 8.868766573025866043e-12 2.622788800466069311e-13
1.574999999999999956e+00 4.857463022043007846e-14 5.085962800014682085e-15 7.668861301997896082e-12 2.478451990568419457e-13
1.625000000000000000e+00 4.383711282963906456e-14 4.382371108313046249e-15 6.504986626458304681e-12 2.138315664180086008e-13
1.675000000000000044e+00 4.125727662673306702e-14 4.288558882752828558e-15 5.505283345649093854e-12 1.926635078076707974e-13
1.725000000000000089e+00 3.997070896190721719e-14 4.167943164175405136e-15 4.630504444919823268e-12 1.671733859483086760e-13
1.774999999999999911e+00 3.983669149682119012e-14 4.201447530446911116e-15 3.827625914209205139e-12 1.535438097490598405e-13
1.824999999999999956e+00 3.420125708995380554e-14 4.074130938615186657e-15 3.151460896737424471e-12 1.293670590475407857e-13
1.875000000000000000e+00 3.632543391156731355e-14 4.100934431632391598e-15 2.586155126384804118e-12 1.139818540556650213e-13
1.925000000000000044e+00 3.361828111682959312e-14 3.618471557322698701e-15 2.078295942441309415e-12 9.838222111965159844e-14
1.975000000000000089e+00 3.316262173553710359e-14 3.558163698033986990e-15 1.694851872210426346e-12 8.746649858839479378e-14
2.024999999999999911e+00 2.817717203433694181e-14 3.350436627150646916e-15 1.366415270524102730e-12 7.530441363183793921e-14
2.075000000000000178e+00 2.433087078636799756e-14 3.028794710944184853e-15 1.105798207044562482e-12 6.350417583101335964e-14
2.125000000000000000e+00 2.518188168966426412e-14 2.492724850600081284e-15 9.079817277043339495e-13 5.214619566497266753e-14
2.174999999999999822e+00 2.415664808175616425e-14 3.303530514370538071e-15 7.420413024348167150e-13 4.672518920224292248e-14
2.225000000000000089e+00 2.213298435895717497e-14 2.325203019242549017e-15 6.156628328586942744e-13 4.024544476533356923e-14
2.274999999999999911e+00 2.123506734288080114e-14 2.217989047173728461e-15 5.286050875388118534e-13 3.398682914581616600e-14
2.325000000000000178e+00 1.868203463299200775e-14 2.231390793682330931e-15 4.558671083633713412e-13 2.855242093657781258e-14
2.375000000000000000e+00 1.771040801111831934e-14 2.110775075104907510e-15 4.063610567605933900e-13 2.235411317634911554e-14
2.425000000000000266e+00 1.827328136447962864e-14 2.298399526225343680e-15 3.602389461512375484e-13 2.009591888964958046e-14
2.475000000000000089e+00 1.541200848489297487e-14 1.614910454286611945e-15 3.368327958739631667e-13 1.741556958792906419e-14
2.524999999999999911e+00 1.607539493706880290e-14 1.836039271678554687e-15 3.145925975429371467e-13 1.382390152362356885e-14
2.575000000000000178e+00 1.350896048067140901e-14 1.728825299609733933e-15 2.958167506843849118e-13 1.214868321004824618e-14
2.625000000000000000e+00 1.326772904351656217e-14 1.668517440321022223e-15 2.811351373842107911e-13 1.010491686748635063e-14
2.675000000000000266e+00 1.206827273099663057e-14 1.360277270623162631e-15 2.620376486094521064e-13 9.079683259578253916e-15
2.725000000000000089e+00 1.120386008119176350e-14 1.400482510148970438e-15 2.565362316676707552e-13 7.451371058783038515e-15
2.774999999999999911e+00 1.007811337446914648e-14 1.159251072994123792e-15 2.493931007785855518e-13 5.642135280121689559e-15
2.825000000000000178e+00 9.662659232702466331e-15 1.400482510148970438e-15 2.333847145740597687e-13 5.213279391846406545e-15
2.875000000000000000e+00 9.012674527035240378e-15 1.105644086959713514e-15 2.234875247774567598e-13 5.052458433743175316e-15
2.925000000000000266e+00 8.691032610828777921e-15 9.314213823478798143e-16 2.197551383748109331e-13 3.303530514370538071e-15
2.975000000000000089e+00 7.846722580786815548e-15 8.845152695677707717e-16 2.128063328101005072e-13 3.457650599219467867e-15
3.024999999999999911e+00 7.183336128610987519e-15 8.041047905161552560e-16 2.094223918166783472e-13 2.613340569177504705e-15
3.075000000000000178e+00 7.002412550744852386e-15 9.850283683822902896e-16 2.014684552638227087e-13 2.338604765751151488e-15
3.125000000000000000e+00 6.111196407922780379e-15 8.108056637704565900e-16 1.901372785907992208e-13 2.392211751785561766e-15
3.175000000000000266e+00 5.950375449819549151e-15 4.288558882752828163e-16 1.894202851525889813e-13 1.675218313575323458e-15
3.225000000000000089e+00 5.360698603441034908e-15 6.968908184473346012e-16 1.836307306608726571e-13 1.454089496183380716e-15
3.274999999999999911e+00 4.911740095402848780e-15 6.030785928871164173e-16 1.771375844774547143e-13 1.159251072994123792e-15
3.325000000000000178e+00 4.536491193161975650e-15 6.164803393957190855e-16 1.701954797859985737e-13 8.510109032962642986e-16
3.375000000000000000e+00 4.020523952580776773e-15 4.958646208182957625e-16 1.662553663124693991e-13 9.984301148908927605e-16
3.425000000000000266e+00 3.933412600274859331e-15 5.561724801070073747e-16 1.614441393158810706e-13 1.139148453231219888e-15
3.475000000000000089e+00 3.531360205016782049e-15 4.489585080381867199e-16 1.519020958017560388e-13 5.829759731242126123e-16
3.524999999999999911e+00 3.068999950469992661e-15 3.819497754951737737e-16 1.498918338254656389e-13 1.253063298554342074e-15
3.575000000000000178e+00 2.867973752840954019e-15 3.149410429521608275e-16 1.439481592489004003e-13 4.154541417666802468e-16
3.625000000000000000e+00 2.948384231892569239e-15 3.953515220037763432e-16 1.350426986939339828e-13 4.690611278010906235e-16
3.675000000000000266e+00 2.412314371548465669e-15 2.747358034263530696e-16 1.358199999914329159e-13 6.231812126500203209e-16
3.725000000000000089e+00 2.774161527280735539e-15 3.618471557322698701e-16 1.251053036578051613e-13 6.499847056672255586e-16
3.774999999999999911e+00 2.037065469307593328e-15 3.283427894607633970e-16 1.227532971455454054e-13 6.164803393957190855e-16
3.825000000000000178e+00 1.815936651915650783e-15 1.809235778661349351e-16 1.174864107676645937e-13 1.742227046118336503e-16
3.875000000000000000e+00 1.722124426355432501e-15 2.412314371548465965e-16 1.128896117152138984e-13 4.891637475639944285e-16
3.925000000000000266e+00 1.467491242691983384e-15 2.747358034263530696e-16 1.082258039302201991e-13 2.546331836634491660e-16
3.975000000000000089e+00 1.467491242691983384e-15 2.278296906462439777e-16 1.032671577220372415e-13 2.077270708833401234e-16
4.025000000000000355e+00 1.232960678791438171e-15 1.407183383403271772e-16 9.735028663848919438e-14 1.608209581032310561e-16
4.075000000000000178e+00 1.145849326485521321e-15 1.206157185774232983e-16 9.139321031541534734e-14 4.690611278010905495e-17
4.125000000000000888e+00 1.125746706722617418e-15 1.407183383403271772e-16 8.958397453675399760e-14 1.206157185774232983e-16
4.175000000000000711e+00 1.098943213705412278e-15 1.273165918317245830e-16 8.610622131777162938e-14 4.824628743096931930e-16
4.225000000000000533e+00 9.716266218736876215e-16 1.072139720688207041e-16 8.059810350273596768e-14 1.340174650860258924e-16
4.275000000000000355e+00 8.108056637704565900e-16 8.711135230591682515e-17 7.897649217519504701e-14 7.370960579731423098e-17
4.325000000000000178e+00 7.840021707532513524e-16 8.041047905161552806e-17 7.222201193485934803e-14 4.690611278010905495e-17
4.375000000000000888e+00 7.773012974989501169e-16 8.041047905161552806e-17 6.745769105105112998e-14 8.711135230591682515e-17
4.425000000000000711e+00 9.046178893306746753e-16 5.360698603441035204e-17 6.803396615092103820e-14 8.041047905161552806e-17
4.475000000000000533e+00 5.226681138355009016e-16 4.690611278010905495e-17 6.369850115538809922e-14 4.020523952580776403e-17
4.525000000000000355e+00 4.824628743096931930e-16 4.020523952580776403e-17 5.853882874957610413e-14 4.020523952580776403e-17
4.575000000000000178e+00 5.226681138355009016e-16 7.370960579731423098e-17 5.626723271636796697e-14 2.010261976290388202e-17
4.625000000000000888e+00 4.221550150209815316e-16 3.350436627150647311e-17 5.315132665311786113e-14 1.340174650860258801e-17
4.675000000000000711e+00 3.417445359693660158e-16 5.360698603441035204e-17 5.055138783044896363e-14 2.680349301720517602e-17
4.725000000000000533e+00 2.345305639005453118e-16 4.690611278010905495e-17 4.972047954691560333e-14 0.000000000000000000e+00
4.775000000000000355e+00 3.015392964435582087e-16 4.020523952580776403e-17 4.587417829894665592e-14 4.221550150209815316e-16
4.825000000000001066e+00 2.211288173919426929e-16 2.010261976290388202e-17 4.198097093819760439e-14 1.340174650860258801e-17
4.875000000000000888e+00 2.613340569177504508e-16 4.020523952580776403e-17 3.955525482014054020e-14 6.700873254301294005e-18
4.925000000000000711e+00 2.814366766806543544e-16 2.680349301720517602e-17 3.735736839272971130e-14 0.000000000000000000e+00
4.975000000000000533e+00 1.273165918317245830e-16 0.000000000000000000e+00 3.471052345728070338e-14 6.700873254301294005e-18
5.025000000000000355e+00 1.876244511204362198e-16 4.690611278010905495e-17 3.305540776346828067e-14 0.000000000000000000e+00
5.075000000000001066e+00 2.077270708833401234e-16 6.700873254301294005e-18 3.211058463461179957e-14 6.700873254301294005e-18
5.125000000000000888e+00 1.072139720688207041e-16 3.350436627150647311e-17 2.986579209442086656e-14 6.700873254301294005e-18
5.175000000000000711e+00 6.030785928871164913e-17 1.340174650860258801e-17 2.760089693446703044e-14 0.000000000000000000e+00
5.225000000000000533e+00 8.041047905161552806e-17 1.340174650860258801e-17 2.548342098610782031e-14 0.000000000000000000e+00
5.275000000000000355e+00 5.360698603441035204e-17 3.350436627150647311e-17 2.469271794210026940e-14 1.340174650860258801e-17
5.325000000000001066e+00 3.350436627150647311e-17 6.700873254301294005e-18 2.372109132022658099e-14 0.000000000000000000e+00
5.375000000000000888e+00 4.690611278010905495e-17 1.340174650860258801e-17 2.119486210335499175e-14 0.000000000000000000e+00
5.425000000000000711e+00 4.690611278010905495e-17 1.340174650860258801e-17 2.017632936870119607e-14 6.700873254301294005e-18
5.475000000000000533e+00 4.690611278010905495e-17 2.680349301720517602e-17 1.914439488753879832e-14 0.000000000000000000e+00
5.525000000000000355e+00 4.690611278010905495e-17 0.000000000000000000e+00 1.670527702297312574e-14 6.700873254301294005e-18
5.575000000000001066e+00 4.020523952580776403e-17 6.700873254301294005e-18 1.675888400900753720e-14 0.000000000000000000e+00
5.625000000000000888e+00 2.010261976290388202e-17 6.700873254301294005e-18 1.523108490702684052e-14 0.000000000000000000e+00
5.675000000000000711e+00 6.700873254301294005e-18 6.700873254301294005e-18 1.368318318528324232e-14 0.000000000000000000e+00
5.725000000000000533e+00 2.010261976290388202e-17 6.700873254301294005e-18 1.335484039582247882e-14 0.000000000000000000e+00
5.775000000000000355e+00 1.340174650860258801e-17 0.000000000000000000e+00 1.185384478685898946e-14 6.700873254301294005e-18
5.825000000000001066e+00 2.680349301720517602e-17 0.000000000000000000e+00 1.098943213705412239e-14 0.000000000000000000e+00
5.875000000000000888e+00 2.680349301720517602e-17 0.000000000000000000e+00 9.629154866430959562e-15 0.000000000000000000e+00
5.925000000000000711e+00 2.010261976290388202e-17 0.000000000000000000e+00 8.402895060893822233e-15 0.000000000000000000e+00
5.975000000000000533e+00 1.340174650860258801e-17 0.000000000000000000e+00 7.726106862209392127e-15 0.000000000000000000e+00
6.025000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.881796832167428965e-15 0.000000000000000000e+00
6.075000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.533351422943761566e-15 0.000000000000000000e+00
6.125000000000000888e+00 6.700873254301294005e-18 0.000000000000000000e+00 5.689041392901798404e-15 0.000000000000000000e+00
6.175000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.998851447708765433e-15 0.000000000000000000e+00
6.225000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.322063249024334538e-15 0.000000000000000000e+00
6.275000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.390641866676454723e-15 0.000000000000000000e+00
6.325000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.551462824779685952e-15 0.000000000000000000e+00
6.375000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.311801272733946546e-15 0.000000000000000000e+00
6.425000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.010261976290388386e-15 0.000000000000000000e+00
6.475000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.735526172864035169e-15 0.000000000000000000e+00
6.525000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.366978143877464063e-15 0.000000000000000000e+00
6.575000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.031934481162399332e-15 0.000000000000000000e+00
6.625000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.700873254301293635e-16 0.000000000000000000e+00
6.675000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.953515220037763432e-16 0.000000000000000000e+00
6.725000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.077270708833401234e-16 0.000000000000000000e+00
6.775000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.072139720688207041e-16 0.000000000000000000e+00
6.825000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340174650860258801e-17 0.000000000000000000e+00
6.875000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340174650860258801e-17 0.000000000000000000e+00
6.925000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340174650860258801e-17 0.000000000000000000e+00
6.975000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340174650860258801e-17 0.000000000000000000e+00
7.025000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.700873254301294005e-18 0.000000000000000000e+00
7.075000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.125000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.175000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.225000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.275000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.325000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.375000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.425000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.475000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.525000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.575000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.625000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.675000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.725000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.775000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.825000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.875000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.925000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.975000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.025000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.075000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.125000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.175000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.225000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.275000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.325000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.375000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.425000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.475000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.525000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.575000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.625000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.675000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.725000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.775000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.825000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.875000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.925000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.975000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.025000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.075000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.125000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.175000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.225000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.275000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.325000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.375000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.425000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.475000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.525000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.575000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.625000000000001776e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.675000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.725000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.775000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.825000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.875000000000001776e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.925000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.975000000000001421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
